CustomerId,Id,AttributeId,AttributeValueId,Name,Description,ShowOnPage,DisplayOrder,Value
35022,132714,5,8,Kanal kupca za cenovnik,,TRUE,1,1
35022,225014,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
35022,488658,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
25642,518982,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
25642,157121,5,8,Kanal kupca za cenovnik,,TRUE,1,2
25642,208447,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
25642,455673,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
123726,519570,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
123726,180722,5,8,Kanal kupca za cenovnik,,TRUE,1,3
123726,206803,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
123726,454287,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
26404,156029,5,8,Kanal kupca za cenovnik,,TRUE,1,1
26404,221388,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
26404,472575,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
5607,127638,5,8,Kanal kupca za cenovnik,,TRUE,1,1
5607,214230,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
5607,464465,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
6959,147415,5,8,Kanal kupca za cenovnik,,TRUE,1,1
6959,209404,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
6959,472448,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
11617,159050,5,8,Kanal kupca za cenovnik,,TRUE,1,1
11617,240256,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
11617,471469,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
44973,126342,5,8,Kanal kupca za cenovnik,,TRUE,1,1
44973,236930,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
44973,498883,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
2081,129909,5,8,Kanal kupca za cenovnik,,TRUE,1,1
2081,212238,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
2081,496945,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
55344,185505,5,8,Kanal kupca za cenovnik,,TRUE,1,1
55344,224067,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
55344,490068,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
23118,180343,5,8,Kanal kupca za cenovnik,,TRUE,1,1
23118,237953,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
23118,460235,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
37106,143135,5,8,Kanal kupca za cenovnik,,TRUE,1,4
37106,202411,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
37106,501780,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
130116,511706,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
130116,511742,5,8,Kanal kupca za cenovnik,,TRUE,1,2
130116,511767,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
10143,148574,5,8,Kanal kupca za cenovnik,,TRUE,1,1
10143,219482,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
10143,501838,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
18119,138372,5,8,Kanal kupca za cenovnik,,TRUE,1,1
18119,193946,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
18119,501131,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
118651,523160,5,8,Kanal kupca za cenovnik,,TRUE,1,1
118651,523161,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
118651,523166,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
19985,135546,5,8,Kanal kupca za cenovnik,,TRUE,1,1
19985,213477,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
19985,480622,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
14250,160192,5,8,Kanal kupca za cenovnik,,TRUE,1,1
14250,203650,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
14250,471512,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
23601,117188,5,8,Kanal kupca za cenovnik,,TRUE,1,1
23601,198868,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
23601,488617,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
129004,510699,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
129004,510719,5,8,Kanal kupca za cenovnik,,TRUE,1,1
129004,510740,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
22784,131310,5,8,Kanal kupca za cenovnik,,TRUE,1,1
22784,238238,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
22784,455319,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
18276,117705,5,8,Kanal kupca za cenovnik,,TRUE,1,1
18276,193565,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
18276,490263,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
23673,145119,5,8,Kanal kupca za cenovnik,,TRUE,1,1
23673,212497,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
23673,470657,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
102117,191561,5,8,Kanal kupca za cenovnik,,TRUE,1,1
102117,235459,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
102117,493659,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
17261,138916,5,8,Kanal kupca za cenovnik,,TRUE,1,1
17261,220010,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
17261,488930,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
3090,177550,5,8,Kanal kupca za cenovnik,,TRUE,1,1
3090,214700,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
3090,476062,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
36967,117433,5,8,Kanal kupca za cenovnik,,TRUE,1,1
36967,212224,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
36967,493571,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
119383,176079,5,8,Kanal kupca za cenovnik,,TRUE,1,1
119383,196912,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
119383,493046,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
11273,518742,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
11273,182406,5,8,Kanal kupca za cenovnik,,TRUE,1,4
11273,195245,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
11273,502847,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
40463,139301,5,8,Kanal kupca za cenovnik,,TRUE,1,1
40463,212991,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
40463,456493,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
52563,521194,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
52563,121072,5,8,Kanal kupca za cenovnik,,TRUE,1,3
52563,193192,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
52563,460398,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
23274,130491,5,8,Kanal kupca za cenovnik,,TRUE,1,1
23274,203355,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
23274,490012,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
44391,120066,5,8,Kanal kupca za cenovnik,,TRUE,1,1
44391,207647,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
44391,485736,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
195,148256,5,8,Kanal kupca za cenovnik,,TRUE,1,1
195,216359,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
195,495781,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
8610,132801,5,8,Kanal kupca za cenovnik,,TRUE,1,1
8610,195376,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
8610,500379,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
98399,130712,5,8,Kanal kupca za cenovnik,,TRUE,1,1
98399,227260,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
98399,494098,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
37799,148567,5,8,Kanal kupca za cenovnik,,TRUE,1,1
37799,234267,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
37799,457139,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
24283,131347,5,8,Kanal kupca za cenovnik,,TRUE,1,2
24283,231200,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
24283,503775,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
1965,175247,5,8,Kanal kupca za cenovnik,,TRUE,1,1
1965,195403,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
1965,499887,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
53596,517428,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
53596,124954,5,8,Kanal kupca za cenovnik,,TRUE,1,3
53596,222877,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
53596,486879,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
2594,515865,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
2594,176210,5,8,Kanal kupca za cenovnik,,TRUE,1,2
2594,212205,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
2594,454914,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
17051,126666,5,8,Kanal kupca za cenovnik,,TRUE,1,2
17051,229750,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
17051,498893,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
50061,175436,5,8,Kanal kupca za cenovnik,,TRUE,1,1
50061,225548,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
50061,494328,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
53110,157789,5,8,Kanal kupca za cenovnik,,TRUE,1,1
53110,242096,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
53110,452917,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
4098,153111,5,8,Kanal kupca za cenovnik,,TRUE,1,1
4098,202652,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
4098,471448,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
52976,120350,5,8,Kanal kupca za cenovnik,,TRUE,1,2
52976,220791,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
52976,494419,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
104121,187516,5,8,Kanal kupca za cenovnik,,TRUE,1,1
104121,224949,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
104121,480650,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
43917,520211,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
43917,158501,5,8,Kanal kupca za cenovnik,,TRUE,1,2
43917,240669,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
43917,497917,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
6162,134992,5,8,Kanal kupca za cenovnik,,TRUE,1,1
6162,203420,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
6162,494920,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
12788,141590,5,8,Kanal kupca za cenovnik,,TRUE,1,4
12788,201095,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
12788,495431,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
126241,189786,5,8,Kanal kupca za cenovnik,,TRUE,1,1
126241,241636,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
126241,480497,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
4162,149884,5,8,Kanal kupca za cenovnik,,TRUE,1,1
4162,234158,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
4162,498105,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
4004,177769,5,8,Kanal kupca za cenovnik,,TRUE,1,1
4004,193566,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
4004,471182,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
50953,138353,5,8,Kanal kupca za cenovnik,,TRUE,1,1
50953,230688,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
50953,481746,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
45230,185272,5,8,Kanal kupca za cenovnik,,TRUE,1,4
45230,234332,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
45230,453397,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
35254,179932,5,8,Kanal kupca za cenovnik,,TRUE,1,1
35254,225479,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
35254,496244,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
98452,158267,5,8,Kanal kupca za cenovnik,,TRUE,1,1
98452,209542,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
98452,480771,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
3667,131829,5,8,Kanal kupca za cenovnik,,TRUE,1,4
3667,229240,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
3667,490423,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
130743,522812,5,8,Kanal kupca za cenovnik,,TRUE,1,1
130743,522824,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
130743,522839,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
17952,146060,5,8,Kanal kupca za cenovnik,,TRUE,1,1
17952,240381,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
17952,481260,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
38256,126870,5,8,Kanal kupca za cenovnik,,TRUE,1,1
38256,192665,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
38256,474651,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
12940,181904,5,8,Kanal kupca za cenovnik,,TRUE,1,1
12940,228161,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
12940,481334,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
124395,517658,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
124395,177654,5,8,Kanal kupca za cenovnik,,TRUE,1,3
124395,241849,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
124395,458650,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
13453,147750,5,8,Kanal kupca za cenovnik,,TRUE,1,1
13453,195437,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
13453,475914,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
6636,151517,5,8,Kanal kupca za cenovnik,,TRUE,1,1
6636,213610,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
6636,472629,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
171,153536,5,8,Kanal kupca za cenovnik,,TRUE,1,1
171,196808,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
171,459080,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
123878,191680,5,8,Kanal kupca za cenovnik,,TRUE,1,2
123878,215022,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
123878,453659,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
99430,173606,5,8,Kanal kupca za cenovnik,,TRUE,1,1
99430,236808,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
99430,499517,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
52206,147930,5,8,Kanal kupca za cenovnik,,TRUE,1,1
52206,216727,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
52206,463288,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
98354,126975,5,8,Kanal kupca za cenovnik,,TRUE,1,1
98354,226378,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
98354,469235,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
18460,142653,5,8,Kanal kupca za cenovnik,,TRUE,1,1
18460,235383,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
18460,489591,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
105318,513000,5,8,Kanal kupca za cenovnik,,TRUE,1,1
105318,513012,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
105318,513017,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
51772,133519,5,8,Kanal kupca za cenovnik,,TRUE,1,1
51772,196395,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
51772,480957,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
33417,519590,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
33417,133326,5,8,Kanal kupca za cenovnik,,TRUE,1,2
33417,197033,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
33417,469169,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
2922,121508,5,8,Kanal kupca za cenovnik,,TRUE,1,1
2922,232262,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
2922,492972,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
17229,121250,5,8,Kanal kupca za cenovnik,,TRUE,1,1
17229,218195,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
17229,479293,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
116006,128323,5,8,Kanal kupca za cenovnik,,TRUE,1,1
116006,225724,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
116006,493221,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
100601,504529,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
100601,504565,5,8,Kanal kupca za cenovnik,,TRUE,1,2
100601,504602,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
18164,516827,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
18164,179405,5,8,Kanal kupca za cenovnik,,TRUE,1,2
18164,235450,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Da
18164,468467,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
49810,520648,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
49810,144274,5,8,Kanal kupca za cenovnik,,TRUE,1,1
49810,202927,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
49810,477179,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
34320,184922,5,8,Kanal kupca za cenovnik,,TRUE,1,1
34320,223748,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
34320,470756,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
1474,156117,5,8,Kanal kupca za cenovnik,,TRUE,1,1
1474,198397,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
1474,499101,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
125970,189152,5,8,Kanal kupca za cenovnik,,TRUE,1,1
125970,218974,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
125970,502285,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
25897,118707,5,8,Kanal kupca za cenovnik,,TRUE,1,1
25897,230992,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
25897,463819,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
15969,185393,5,8,Kanal kupca za cenovnik,,TRUE,1,4
15969,203658,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
15969,452392,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
1257,132424,5,8,Kanal kupca za cenovnik,,TRUE,1,1
1257,240083,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
1257,494247,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
4279,143703,5,8,Kanal kupca za cenovnik,,TRUE,1,1
4279,220863,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
4279,489711,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
40107,180021,5,8,Kanal kupca za cenovnik,,TRUE,1,1
40107,196175,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
40107,495217,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
4846,518423,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
4846,182582,5,8,Kanal kupca za cenovnik,,TRUE,1,2
4846,213527,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
4846,497331,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
131424,524315,5,8,Kanal kupca za cenovnik,,TRUE,1,1
131424,524338,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
131424,524376,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
25865,156139,5,8,Kanal kupca za cenovnik,,TRUE,1,1
25865,209913,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
25865,492394,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
127629,510451,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
127629,510452,5,8,Kanal kupca za cenovnik,,TRUE,1,2
127629,510480,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
50199,151253,5,8,Kanal kupca za cenovnik,,TRUE,1,1
50199,193140,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
50199,484821,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
18565,128128,5,8,Kanal kupca za cenovnik,,TRUE,1,1
18565,212918,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
18565,494392,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
39634,148059,5,8,Kanal kupca za cenovnik,,TRUE,1,1
39634,220654,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
39634,466003,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
127723,294016,5,8,Kanal kupca za cenovnik,,TRUE,1,1
127723,325346,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
127723,476112,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
25422,120998,5,8,Kanal kupca za cenovnik,,TRUE,1,1
25422,192931,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
25422,495083,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
41228,176949,5,8,Kanal kupca za cenovnik,,TRUE,1,2
41228,210419,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
41228,495990,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
57606,179698,5,8,Kanal kupca za cenovnik,,TRUE,1,2
57606,205155,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
57606,486112,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
50469,174538,5,8,Kanal kupca za cenovnik,,TRUE,1,1
50469,195575,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
50469,492211,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
1970,517593,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
1970,116857,5,8,Kanal kupca za cenovnik,,TRUE,1,4
1970,203301,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
1970,466742,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
117998,177068,5,8,Kanal kupca za cenovnik,,TRUE,1,1
117998,203578,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
117998,496909,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
105456,159183,5,8,Kanal kupca za cenovnik,,TRUE,1,1
105456,217727,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
105456,498059,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
25186,159938,5,8,Kanal kupca za cenovnik,,TRUE,1,1
25186,201940,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
25186,461136,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
5640,516776,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
5640,177863,5,8,Kanal kupca za cenovnik,,TRUE,1,2
5640,206193,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Da
5640,458151,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
13538,143200,5,8,Kanal kupca za cenovnik,,TRUE,1,1
13538,225794,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
13538,485164,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
8568,118766,5,8,Kanal kupca za cenovnik,,TRUE,1,1
8568,212061,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
8568,485745,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
8376,185679,5,8,Kanal kupca za cenovnik,,TRUE,1,1
8376,204706,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
8376,485663,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
115260,181419,5,8,Kanal kupca za cenovnik,,TRUE,1,1
115260,210148,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
115260,488883,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
14176,123136,5,8,Kanal kupca za cenovnik,,TRUE,1,1
14176,192724,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
14176,499244,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
14625,152783,5,8,Kanal kupca za cenovnik,,TRUE,1,1
