CustomerId,Code,Name,Smlturnover,Sean,Priority,ExistTradeAgreement,CentralOffice,BalanceCritical,PaymentCondition,PaymentAvgDays,OldestOpenInvDate,LatestInvDate,LatestPayDate,FirstInvDate,ExistOrsy,ExistOrsy100,TreasuryBill,CustPaymentMethod,GP_,SharedSelfMadeTurnover12m,PlanCurrentYear,TurnoverCurrentYear,FullfilmentCurrentYear,Plan12Months,Turnover12Months,Fullfilment12Months,SalesTargetYtm,ActualSalesYtm,SalesTargetMonth,ActualSalesMonth,TrendActualSalesYtm,TrendArticlesYtm,TrendActualSalesMonth,TrendArticlesMonth,CreditLimit,Balance,BalanceOutOfLimit,Coefficient,Color,BillOfExchange,CustomerOwnTurnover,Potential,RegBalance,UpTo30Days,From31To60Days,From61To90Days,Over90Days,Turnover6Months,TurnoverLastYear,BlueCoatsNo,GrayCoatsNo,TopDivision,Division,TopBranch,Branch,SecBranch,Status,FinStatus,Customer12MonthsPlan,CalculatedNumberOfVisits,CalculatedTimeAtCustomer,BusinessUnitCode,CustomerIsActive,CustPaymentConditionId,DateLastPayment,DateLastInvoice_,CentralOfficeCode,EmployeeId
15127,33076,Customer 192,K0,N1,51,FALSE,FALSE,0,15 dana,0,,,,,TRUE,FALSE,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,3,0,AUTO,AUTO,AUTO MEHANIČARI I ELEKTRIČARI,AUTO MEHANIČARI,,2,0,0,0,0,,0,14,01/01/1753 00:00:00,01/01/1753 00:00:00,33076,16
2920,11394,Customer 193,K0,N1,61,FALSE,FALSE,0,0 dana,0,,,,,FALSE,FALSE,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,BRISAN,1,FALSE,0,0,0,0,0,0,0,0,0,1,0,DRVO,GRADNJA,GRAĐEVINSKA LIMARIJA,GRAĐEVINSKI LIMARI I KROVAŠI,,2,0,0,0,0,,0,1,01/01/1753 00:00:00,01/01/1753 00:00:00,11394,8
51017,53012,Customer 194,K0,N3,0,FALSE,FALSE,0,Avans,0,01/15/2022 00:00:00,01/15/2022 00:00:00,06/25/2021 00:00:00,05/26/2021 00:00:00,FALSE,FALSE,0,ZIRO-RACUN,67.05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,10,20,METAL,ODRŽAVANJE,ODRŽAVANJE - METAL,ODRŽAVANJE U PROIZVODNJI GRAĐEVINSKOG  MATERIJALA,,2,0,0,0,0,,0,46,01/01/1753 00:00:00,01/01/1753 00:00:00,53012,19
12661,29814,Customer 195,K0,N1,61,FALSE,FALSE,0,0 dana,0,,,,,FALSE,FALSE,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,BRISAN,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,TRADE,TRADE,Trgovina_Farbara,Trgovina_Farbara,,2,0,0,0,0,,0,1,01/01/1753 00:00:00,01/01/1753 00:00:00,29814,13
17302,35720,Customer 196,K0,N1,61,FALSE,FALSE,0,30 dana,0,,12/30/2019 00:00:00,12/31/2019 00:00:00,09/04/2014 00:00:00,FALSE,FALSE,0,,17.74,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,2,0,DRVO,DRVO,"Nameštaj, puno drvo",STOLARI,,2,0,0,0,0,,0,24,12/31/2019 00:00:00,12/30/2019 00:00:00,35720,19
23539,42729,Customer 197,S1,A2,0,FALSE,FALSE,0,30 dana,201,04/04/2024 00:00:00,04/04/2024 00:00:00,04/09/2024 00:00:00,08/06/2013 00:00:00,FALSE,FALSE,0,,62.83,,20000,1393.93,6.97,50000,1393.93,2.79,21560,1393.93,3700,0,-2991.91,0,0,0,213110,0,0,"3,67",4,FALSE,10934000,500000,0,0,0,0,0,1393.93,4385.84,1,1,TRADE,TRADE,"Trgovina_Voda,grejanje","Trgovina_Voda,grejanje",,2,0,50000,0,0,,1,24,11/18/2014 00:00:00,04/04/2024 00:00:00,42729,1178
123222,62585,Customer 198,M1,A2,0,FALSE,FALSE,4808.57,30 dana,57.42,12/27/2023 00:00:00,05/27/2024 00:00:00,09/19/2023 00:00:00,03/17/2022 00:00:00,TRUE,FALSE,1,ZIRO-RACUN,17.99,,0,356400,0,0,399336.46,0,120000,356400,0,0,-2195550.62,-221,-263487.99,-79,800000,76600.18,76600.18,"1,6BC",5,FALSE,62804000,1200000,0,71791.61,0,0,4808.57,356400,2331399.09,10,2,TRADE,TRADE,Trgovina_Gvožđara,Trgovina_Gvožđara sa crnom metalurgijom,,2,2,0,0,0,,1,24,01/01/1753 00:00:00,01/01/1753 00:00:00,62585,21
117596,60018,Customer 199,K0,A1,0,FALSE,FALSE,0,20 dana,0,,05/14/2021 00:00:00,05/13/2021 00:00:00,05/14/2021 00:00:00,FALSE,FALSE,0,ZIRO-RACUN,20.28,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,"3,6",4,FALSE,15693000,0,0,0,0,0,0,0,0,1,0,METAL,NETRADICIONALNI,Netradicionalni,Netradicionalni - MP i VP,,2,0,0,0,0,,0,20,01/01/1753 00:00:00,01/01/1753 00:00:00,60018,1346
3203,12455,Customer 200,K0,N1,51,FALSE,FALSE,0,25 dana,26,06/30/2023 00:00:00,06/30/2023 00:00:00,07/26/2023 00:00:00,10/14/2013 00:00:00,FALSE,FALSE,0,,44.07,,0,0,0,0,0,0,1560,0,0,0,-4589.99,-2,0,0,66172,0,0,"3,65",4,FALSE,22623000,100000,0,0,0,0,0,0,4589.99,1,0,METAL,ODRŽAVANJE,ODRŽAVANJE - METAL,"BOLNICE,HOTELI,ŠKOLE,OBEZBEĐENJE,OST. SPEC. ODRŽ.",,2,0,0,0,0,,0,22,06/03/2020 00:00:00,05/06/2020 00:00:00,12455,1346
49596,55119,Customer 201,K0,N4,0,FALSE,FALSE,0,20 dana,0,,04/21/2020 00:00:00,05/08/2020 00:00:00,08/05/2019 00:00:00,FALSE,FALSE,0,ZIRO-RACUN,54.92,,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,50000,0,0,3A,6,FALSE,0,300000,0,0,0,0,0,0,0,3,0,METAL,ODRŽAVANJE,ODRŽAVANJE - METAL,ALATNICE I MAŠINSKA  OBRADA,,2,0,0,0,0,,0,20,05/08/2020 00:00:00,04/21/2020 00:00:00,55119,641
733,03136,Customer 202,K0,N2,61,FALSE,FALSE,0,0 dana,0,,10/28/2014 00:00:00,07/15/2015 00:00:00,03/07/2013 00:00:00,FALSE,FALSE,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,BRISAN,1,FALSE,0,0,0,0,0,0,0,0,0,3,0,DRVO,GRADNJA,Gradnja završni radovi,"ZAVRŠNI RADOVI U GRAĐ. - GIPS, MOLERAJ",,2,0,0,0,0,,0,1,07/15/2015 00:00:00,10/28/2014 00:00:00,03136,9
7718,22730,Customer 203,S2,A3,31,FALSE,TRUE,0,30 dana,85.29,05/14/2024 00:00:00,06/11/2024 00:00:00,05/21/2024 00:00:00,03/08/2013 00:00:00,FALSE,TRUE,0,,56.15,,250000,142213.8,56.89,250000,204534.94,81.81,0,142213.8,0,0,-30690.57,0,-16453.67,0,21837874,57856.27,57856.27,"3,65",4,FALSE,1427312000,1500000,0,48268.27,9588,0,0,142213.8,235225.51,25,50,METAL,METAL,BRAVARIJA - ČELIK,PROIZV. MAŠINA SA POKRETNIM DELOVIMA I PODSKLOP.,,2,2,250000,0,0,,1,24,10/01/2020 00:00:00,10/26/2020 00:00:00,22730,240
33871,36136003,Customer 204,K0,R3,0,FALSE,FALSE,0,60 dana,0,,,,,TRUE,FALSE,0,,100,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13197778,171863.09,0,"3,7",4,FALSE,102473000,2300000,171863.09,0,0,0,0,0,0,0,0,TRADE,TRADE,Trgovina_Gvožđara,Trgovina_Gvožđara,,2,0,0,4,135,36136003,0,37,01/01/1753 00:00:00,01/01/1753 00:00:00,36136,555
547,02321,Customer 205,K0,N1,61,FALSE,FALSE,0,0 dana,0,,,,,FALSE,FALSE,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BRISAN,1,FALSE,0,0,0,0,0,0,0,0,0,1,0,AUTO,AUTO,AUTO MEHANIČARI I ELEKTRIČARI,AUTO MEHANIČARI,,2,0,0,0,0,,0,1,01/01/1753 00:00:00,01/01/1753 00:00:00,02321,7
4342,15639,Customer 206,K0,N1,61,FALSE,FALSE,0,20 dana,0,09/25/2020 00:00:00,09/25/2020 00:00:00,02/22/2021 00:00:00,11/21/2019 00:00:00,FALSE,FALSE,0,,48.55,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88419,0,0,"3,85",4,FALSE,23116000,100000,0,0,0,0,0,0,0,1,0,METAL,ODRŽAVANJE,ODRŽAVANJE - METAL,PLASTIKA I PET AMBALAŽA - PROIZVODNJA,,2,0,0,0,0,,0,20,11/25/2019 00:00:00,09/25/2020 00:00:00,15639,1346
116682,59219,Customer 207,M1,A3,0,FALSE,FALSE,124646.81,60 dana,121.2,02/07/2024 00:00:00,06/07/2024 00:00:00,06/24/2024 00:00:00,,FALSE,FALSE,0,ZIRO-RACUN,42.31,,1200000,263869.22,21.99,900000,492917.46,54.77,630900,263869.22,69300,0,-331220.68,-13,0,-9,500000,230135.59,222183.68,0,0,FALSE,0,5000000,7951.91,86085.11,31415.55,92525.24,12157.78,263869.22,824138.14,30,2,METAL,METAL,BRAVARIJA - ČELIK,ČELIK BRAVARIJA I LAKE ČELIČNE KONSTRUKCIJE,,2,2,900000,2,90,,1,37,01/01/1753 00:00:00,01/01/1753 00:00:00,59219,109
100784,59187,Customer 208,M2A,O2,0,FALSE,FALSE,0,30 dana,30.06,05/10/2024 00:00:00,05/27/2024 00:00:00,07/09/2024 00:00:00,01/14/2021 00:00:00,FALSE,FALSE,0,ZIRO-RACUN,28.12,,500000,330361.81,66.07,800000,667249.45,83.41,367000,330361.81,63200,0,214883.85,47,-8242.96,-9,1562519,-2.62,-2.62,"3,92",4,FALSE,150968000,1500000,0,-2.62,0,0,0,330361.81,444122.64,1,0,METAL,INSTALACIJE,VISOKOGRADNJA,VISOKOGRADNJA,,2,0,800000,0,0,,1,24,01/01/1753 00:00:00,05/27/2024 00:00:00,59187,268
54244,55074,Customer 209,S1,A2,0,FALSE,FALSE,0,20 dana,25,04/02/2024 00:00:00,04/02/2024 00:00:00,04/22/2024 00:00:00,08/01/2019 00:00:00,FALSE,FALSE,0,ZIRO-RACUN,47.96,,0,4690.08,0,0,9380.16,0,0,4690.08,0,0,0,0,0,0,71729,0,0,"3,4",4,FALSE,18976000,0,0,0,0,0,0,4690.08,9380.16,6,2,AUTO,AUTO TRADE,AUTO TRADE,Auto prodavnica sa servisom,,2,0,0,0,0,,1,20,10/01/2020 00:00:00,03/30/2022 00:00:00,55074,1084
24855,44056,Customer 210,M2A,O2,3,FALSE,FALSE,0,30 dana,68.35,06/06/2024 00:00:00,06/28/2024 00:00:00,06/25/2024 00:00:00,07/18/2014 00:00:00,TRUE,FALSE,0,,45.5,,1200000,445964.14,37.16,1200000,921644.26,76.8,675200,445964.14,88800,0,-49887.27,1,-56932.29,-32,400000,153501.71,0,"3,4",4,FALSE,54983000,2500000,153501.71,24947.84,0,0,0,445964.14,914599.24,0,0,TRADE,TRADE,Trgovina_Stovarište,Trgovina_Stovarište - Grubi građevinski materijal,,2,0,1200000,4,180,,1,24,10/20/2020 00:00:00,10/20/2020 00:00:00,44056,439
46834,51176,Customer 211,K0,N1,0,FALSE,FALSE,0,20 dana,0,03/01/2023 00:00:00,03/01/2023 00:00:00,09/18/2023 00:00:00,08/04/2017 00:00:00,FALSE,FALSE,0,,54.36,,0,0,0,0,0,0,0,0,0,0,-2143,-2,0,0,268400,0,0,"2,55C",6,FALSE,56551000,500000,0,0,0,0,0,0,2143,1,20,METAL,ODRŽAVANJE,ODRŽAVANJE - METAL,INDUSTRIJA ODEĆE I OBUĆE,,2,0,0,0,0,,0,20,09/05/2019 00:00:00,03/26/2020 00:00:00,51176,1346
104203,67291,Customer 212,S1,A1,0,FALSE,FALSE,0,15 dana,19,10/20/2023 00:00:00,10/20/2023 00:00:00,11/08/2023 00:00:00,10/20/2023 00:00:00,FALSE,FALSE,0,ZIRO-RACUN,19.46,,0,0,0,0,8970,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,8970,1,0,DRVO,GRADNJA,Građevinska stolarija,UGRADNJA GRAĐEVINSKE STOLARIJE STOLARIJE,,2,0,0,0,0,,1,14,01/01/1753 00:00:00,01/01/1753 00:00:00,67291,1252
5065,17474,Customer 213,S2,A3,13,FALSE,FALSE,0,30 dana,61.55,05/27/2024 00:00:00,06/20/2024 00:00:00,05/17/2024 00:00:00,,FALSE,TRUE,0,,54.85,,200000,118316.29,59.16,250000,161973.78,64.79,110250,118316.29,19250,0,68212.76,6,-21595.71,-4,17702804,107797.1,83591.1,"3,85",4,FALSE,1542728000,750000,24206,83591.1,0,0,0,118316.29,76543.61,20,0,METAL,ODRŽAVANJE,HRANA/HEMIJA/LEKOVI,"POLJOPRIVREDA – FARMA, SILOSI, HLADNJAČE",,2,2,250000,1,0,,1,24,08/07/2020 00:00:00,11/09/2022 00:00:00,17474,658
12644,29788,Customer 214,K0,N2,61,FALSE,FALSE,0,Avans,0,,07/05/2011 00:00:00,10/27/2014 00:00:00,07/05/2011 00:00:00,TRUE,FALSE,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,BRISAN,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,AUTO,AUTO,AUTO MEHANIČARI I ELEKTRIČARI,AUTO MEHANIČARI,,2,0,0,0,0,,0,46,10/27/2014 00:00:00,07/05/2011 00:00:00,29788,7
19593,38323,Customer 215,S2,A2,61,FALSE,FALSE,0,30 dana,28.54,06/07/2024 00:00:00,06/07/2024 00:00:00,07/05/2024 00:00:00,06/12/2013 00:00:00,FALSE,FALSE,0,,55.47,,360000,64247.94,17.85,200000,128715.53,64.36,175560,64247.94,15400,0,-37333.12,-5,-9444,-6,434419,0,0,"3,6",4,FALSE,75420000,600000,0,0,0,0,0,64247.94,166048.65,7,2,METAL,ODRŽAVANJE,ODRŽAVANJE - METAL,PLASTIKA I PET AMBALAŽA - PROIZVODNJA,,2,0,200000,1,30,,1,24,09/16/2020 00:00:00,10/21/2020 00:00:00,38323,1169
19491,38207,Customer 216,K0,N2,61,FALSE,FALSE,0,30 dana,0,,10/13/2016 00:00:00,10/17/2016 00:00:00,10/13/2016 00:00:00,FALSE,FALSE,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265605,0,0,"3,4",4,FALSE,46112000,0,0,0,0,0,0,0,0,6,0,METAL,INSTALACIJE,HVAC - INSTALACIJE,"VODA, GREJANJE, BAZENI - PROIZVODNJA I MONTAŽA",,2,0,0,0,0,,0,24,10/17/2016 00:00:00,10/13/2016 00:00:00,38207,17
115603,57998,Customer 217,S1,A1,0,FALSE,FALSE,0,20 dana,6.5,11/30/2023 00:00:00,11/30/2023 00:00:00,12/07/2023 00:00:00,10/15/2020 00:00:00,FALSE,FALSE,0,ZIRO-RACUN,40.15,,0,0,0,0,9780.4,0,4620,0,0,0,0,0,0,0,82368,0,0,"3,65",4,FALSE,19939000,300000,0,0,0,0,0,0,9780.4,2,2,METAL,INSTALACIJE,ELEKTROINSTALACIJE,ELEKTROINSTALATERI - MONTAŽA I PROIZVODNJA,,2,0,0,0,0,,1,20,10/23/2020 00:00:00,10/15/2020 00:00:00,57998,1192
17835,36337,Customer 218,K0,N1,61,FALSE,FALSE,0,0 dana,0,,12/31/2014 00:00:00,,12/31/2014 00:00:00,FALSE,FALSE,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BRISAN,1,FALSE,0,0,0,0,0,0,0,0,0,1,0,DRVO,GRADNJA,Gradnja završni radovi,"ZAVRŠNI RADOVI U GRAĐ. - GIPS, MOLERAJ",,2,0,0,0,0,,0,1,01/01/1753 00:00:00,12/31/2014 00:00:00,36337,9
35672,46981,Customer 219,K0,N2,0,FALSE,FALSE,0,30 dana,7.5,04/26/2023 00:00:00,04/28/2023 00:00:00,05/05/2023 00:00:00,08/20/2015 00:00:00,FALSE,FALSE,0,,53.1,,0,0,0,0,0,0,0,0,0,0,-18972.86,-7,0,0,100000,0,0,0,0,FALSE,0,500000,0,0,0,0,0,0,18972.86,2,0,METAL,ODRŽAVANJE,ODRŽAVANJE - METAL,"BOLNICE,HOTELI,ŠKOLE,OBEZBEĐENJE,OST. SPEC. ODRŽ.",,2,0,0,0,0,,0,24,09/30/2020 00:00:00,12/20/2021 00:00:00,46981,1346
16793,35126,Customer 220,K0,N2,61,FALSE,FALSE,0,20 dana,0,01/12/2023 00:00:00,01/12/2023 00:00:00,12/31/2023 00:00:00,04/07/2020 00:00:00,FALSE,FALSE,0,,24.97,,0,0,0,0,0,0,1560,0,0,0,-14954.4,-1,0,0,50000,0,0,0,0,FALSE,0,300000,0,0,0,0,0,0,14954.4,6,2,METAL,INSTALACIJE,ELEKTROINSTALACIJE,"KOMUNIKACIJE, NADZOR I ALARMNI SISTEM",,2,0,0,1,0,,0,20,09/28/2020 00:00:00,09/23/2020 00:00:00,35126,1346
37587,49984,Customer 221,K0,N1,0,FALSE,FALSE,0,30 dana,0,08/22/2022 00:00:00,08/22/2022 00:00:00,09/21/2022 00:00:00,01/16/2017 00:00:00,FALSE,FALSE,0,,38.92,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112457,0,0,"3,8",4,FALSE,46857000,0,0,0,0,0,0,0,0,2,1,AUTO,CARGO,CARGO MEHANIČARI,CARGO - PREVOZNICI (SOPSTVENO ODRŽAVANJE),,2,0,0,0,0,,0,24,02/09/2017 00:00:00,02/08/2017 00:00:00,49984,1346
40084,49041,Customer 222,M2B,O1,0,FALSE,FALSE,67301.34,30 dana,59.36,09/25/2023 00:00:00,07/03/2024 00:00:00,07/12/2024 00:00:00,08/04/2016 00:00:00,TRUE,FALSE,0,,35.81,,1500000,742130.11,49.48,1500000,1442724.68,96.18,742130,742130.11,115500,50188.6,323449.16,25,-11597.33,-35,500000,308469.1,180941.44,"2,7C",6,FALSE,70897000,2000000,127527.66,190303.62,10637.82,0,0,691941.51,1082429.7,1,2,AUTO,AUTO TRADE,AUTO TRADE,Auto prodavnica,,2,2,1500000,2,90,,1,24,10/23/2020 00:00:00,10/19/2020 00:00:00,49041,262
131115,69856,Customer 223,K0,N1,0,FALSE,FALSE,0,15 dana,0,07/08/2024 00:00:00,07/08/2024 00:00:00,07/11/2024 00:00:00,07/08/2024 00:00:00,FALSE,FALSE,0,ZIRO-RACUN,0,,0,18894,0,0,0,0,0,18894,0,18894,0,1,18894,1,50000,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,2,12,DRVO,GRADNJA,Građevinska stolarija,Proizvodnja i montaža Alu-PVC stolarije,,2,0,0,0,0,,0,14,01/01/1753 00:00:00,01/01/1753 00:00:00,69856,27
104206,65704,Customer 224,S1,A1,0,FALSE,FALSE,0,30 dana,37,08/02/2023 00:00:00,08/02/2023 00:00:00,09/08/2023 00:00:00,03/20/2023 00:00:00,FALSE,FALSE,0,ZIRO-RACUN,32.85,,3,0,0,3,11990,399666.67,1.44,0,0.23,0,-20142.44,-2,0,-1,100598,0,0,4,4,FALSE,13413000,0,0,0,0,0,0,0,32132.44,1,0,AUTO,AUTO,AUTO MEHANIČARI I ELEKTRIČARI,AUTO MEHANIČARI,,2,0,3,0,0,,1,24,01/01/1753 00:00:00,01/01/1753 00:00:00,65704,21
7977,23174,Customer 225,S2,R2,51,FALSE,FALSE,0,30 dana,49.22,06/03/2024 00:00:00,07/15/2024 00:00:00,07/03/2024 00:00:00,03/26/2013 00:00:00,TRUE,FALSE,0,,42.07,,200000,174519.05,87.26,300000,193362.01,64.45,135300,174519.05,22200,21681.38,66455.94,-5,-75.7,1,100000,58046.86,32029.2,"3,7",4,FALSE,17198000,1000000,26017.66,32029.2,0,0,0,152837.67,112738.99,1,0,TRADE,TRADE,Trgovina_Farbara,Trgovina_Farbara sa gvožđarskim asortimanom,,2,2,300000,1,30,,1,24,09/28/2020 00:00:00,05/25/2024 00:00:00,23174,622
32408,69719,Customer 226,S1,A1,0,FALSE,FALSE,0,20 dana,0,06/20/2024 00:00:00,06/20/2024 00:00:00,06/20/2024 00:00:00,06/20/2024 00:00:00,FALSE,FALSE,0,ZIRO-RACUN,41.38,,0,22898.3,0,0,22898.3,0,0,22898.3,0,0,22898.3,12,0,0,50000,0,0,"3,45",4,FALSE,9623000,0,0,0,0,0,0,22898.3,0,3,0,DRVO,GRADNJA,Gradnja završni radovi,"ZAVRŠNI RADOVI U GRAĐ. - FASADE, MERMER, KAMENOR.",,2,0,0,0,0,,1,20,01/01/1753 00:00:00,01/01/1753 00:00:00,69719,25
2752,10826,Customer 227,K0,N2,51,FALSE,FALSE,0,45 dana,0,,10/23/2019 00:00:00,12/18/2019 00:00:00,12/04/2015 00:00:00,TRUE,FALSE,0,,33.92,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508063,0,0,4,4,FALSE,134050000,200000,0,0,0,0,0,0,0,4,0,METAL,ODRŽAVANJE,ODRŽAVANJE - METAL,"MEHANIČARI, REMONT SKLOPOVA",,2,0,0,0,0,,0,32,12/18/2019 00:00:00,10/23/2019 00:00:00,10826,17
8624,24148,Customer 228,M2A,O1,41,FALSE,FALSE,0,30 dana,7.44,05/31/2024 00:00:00,07/09/2024 00:00:00,07/05/2024 00:00:00,,FALSE,FALSE,0,,36.54,,750000,220712.23,29.43,750000,793845.55,105.85,403550,220712.23,57750,30980,-23409.49,-1,-106437.09,-7,300000,130317.12,52426.32,NEMA APR,3,FALSE,0,1800000,77890.8,52426.32,0,0,0,189732.23,806224.94,6,2,METAL,ODRŽAVANJE,ODRŽAVANJE - METAL,"MEHANIČARI, REMONT SKLOPOVA",,2,2,750000,1,30,,1,24,09/10/2020 00:00:00,09/04/2020 00:00:00,24148,1141
54316,61571,Customer 229,S2,A3,0,FALSE,FALSE,0,30 dana,79.5,12/04/2023 00:00:00,12/12/2023 00:00:00,06/06/2024 00:00:00,11/12/2021 00:00:00,FALSE,FALSE,0,ZIRO-RACUN,40.97,,0,0,0,0,105585.74,0,26400,0,0,0,-84145.6,-17,0,-2,2954082,0,0,"3,52",4,FALSE,284183000,500000,0,0,0,0,0,0,189731.34,6,2,METAL,INSTALACIJE,ELEKTROINSTALACIJE,ELEKTROINSTALATERI - MONTAŽA I PROIZVODNJA,,2,0,0,0,0,,1,24,01/01/1753 00:00:00,01/01/1753 00:00:00,61571,1192
7397,22186,Customer 230,K0,N1,61,FALSE,FALSE,0,20 dana,0,,,,,FALSE,FALSE,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,2,0,DRVO,GRADNJA,Građevinska stolarija,Proizvodnja i montaža Alu-PVC stolarije,,2,0,0,0,0,,0,20,01/01/1753 00:00:00,01/01/1753 00:00:00,22186,652
123706,54440001,Customer 231,M2A,O2,0,FALSE,FALSE,0,30 dana,0,,,,,TRUE,FALSE,0,ZIRO-RACUN,100,,1000000,384560.11,38.46,1000000,728903.11,72.89,568000,384560.11,74000,38476.8,106747.43,44,-199.26,-8,137094,137860.91,86400.85,"3,45",4,FALSE,79025000,1500000,51460.06,0,0,0,0,346083.31,622155.68,1,1,TRADE,TRADE,Trgovina Poljoapoteka,Trgovina_Poljoprivredna prodavnica van grada,,2,3,1000000,0,0,54440001,1,24,01/01/1753 00:00:00,01/01/1753 00:00:00,54440,1040
17601,36061,Customer 232,K0,N3,21,FALSE,FALSE,0,0 dana,0,,12/27/2013 00:00:00,12/27/2013 00:00:00,12/17/2012 00:00:00,FALSE,FALSE,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,bez K,2,FALSE,0,0,0,0,0,0,0,0,0,20,0,METAL,ODRŽAVANJE,ODRŽAVANJE - METAL,DELOVI ZA INDUSTRIJSKU PROIZVODNJU,,2,0,0,0,0,,0,1,12/27/2013 00:00:00,12/27/2013 00:00:00,36061,16
128211,68126,Customer 233,S1,A1,0,FALSE,FALSE,0,15 dana,5,12/22/2023 00:00:00,12/22/2023 00:00:00,12/27/2023 00:00:00,12/22/2023 00:00:00,FALSE,FALSE,0,ZIRO-RACUN,50.01,,0,0,0,0,15965.16,0,0,0,0,0,0,0,0,0,50000,0,0,"3,4",4,FALSE,20480000,0,0,0,0,0,0,0,15965.16,1,1,METAL,NETRADICIONALNI,Netradicionalni,Netradicionalni - MP i VP,,2,0,0,0,0,,1,14,01/01/1753 00:00:00,01/01/1753 00:00:00,68126,651
23327,42516,Customer 234,S1,A2,0,FALSE,FALSE,0,30 dana,1.6,06/12/2024 00:00:00,06/12/2024 00:00:00,06/12/2024 00:00:00,06/18/2013 00:00:00,FALSE,FALSE,0,,43.35,,80000,23765.89,29.71,100000,73815.89,73.82,39620,23765.89,7300,0,23765.89,12,0,0,1576430,0,0,"3,6",4,FALSE,222424000,0,0,0,0,0,0,23765.89,50050,1,5,AUTO,CARGO,CARGO MEHANIČARI,CARGO CENTRI -OVLAŠĆENI I NEZAVISNI SERVISI,,2,0,100000,0,0,,1,24,08/25/2020 00:00:00,08/24/2020 00:00:00,42516,1112
52909,44119004,Customer 235,M2A,O3,0,FALSE,FALSE,0,60 dana,0,,,,,FALSE,FALSE,0,,100,,250000,819549.77,327.82,250000,969819.16,387.93,146000,819549.77,18500,0,747695.54,12,-43053.43,-12,2042907,-64851.95,-100756.41,"3,85",4,FALSE,299904000,500000,35904.46,0,0,0,0,819549.77,222123.62,0,0,TRADE,TRADE,Trgovina_Stovarište,Trgovina_Stovarište sa farbarskim asortimanom,,2,0,250000,0,0,44119004,1,37,01/01/1753 00:00:00,01/01/1753 00:00:00,44119,1011
20198,39023,Customer 236,K0,N2,61,FALSE,FALSE,0,30 dana,0,,,,,FALSE,FALSE,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,1,0,METAL,ODRŽAVANJE,HRANA/HEMIJA/LEKOVI,"HRANA, PIĆE I LEKOVI - PROIZVODNJA, ODRŽAVANJE",,2,0,0,0,0,,0,24,01/01/1753 00:00:00,01/01/1753 00:00:00,39023,652
20030,38819,Customer 237,K0,N3,61,FALSE,FALSE,0,30 dana,0,,04/30/2015 00:00:00,05/11/2015 00:00:00,07/11/2014 00:00:00,FALSE,FALSE,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3962339,0,0,"3,65",4,FALSE,647441000,0,0,0,0,0,0,0,0,3,18,AUTO,CARGO,CARGO MEHANIČARI,AUTOBUSKE KOMPANIJE,,2,0,0,0,0,,0,24,05/11/2015 00:00:00,04/30/2015 00:00:00,38819,17
47226,56198,Customer 238,K0,N2,0,FALSE,FALSE,0,30 dana,0,09/23/2021 00:00:00,03/31/2022 00:00:00,03/15/2022 00:00:00,03/25/2020 00:00:00,FALSE,FALSE,0,ZIRO-RACUN,38.09,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,1ABC,5,FALSE,1430000,1200000,0,0,0,0,0,0,0,10,3,DRVO,DRVO,"Nameštaj, puno drvo",MASIV - PROIZVODNJA NAMEŠTAJA I STOLICA,,2,0,0,1,30,,0,24,08/25/2020 00:00:00,08/24/2020 00:00:00,56198,1346
