CustomerId,CategoryOfItemsId,Turnover,Potential,UnusedPotential,NoOfItems,Name
22078,7806,0,10923.57,10923.57,0,Rukavice - Zaštita na radu
22078,7815,0,37726.73,37726.73,0,Radna odeća -Zaštita na radu
22078,7820,0,19709.47,19709.47,0,MASTER mašine                 
22078,7859,0,7076.03,7076.03,0,Podmazivači                   
22078,7860,0,8231.84,8231.84,0,Radionička oprema             
22078,7867,0,9491.95,9491.95,0,DOS lepkovi i Super RTV       
22078,7898,0,6895.93,6895.93,0,Zavarivanje - Aparati za zavar
22078,7904,0,10248.82,10248.82,0,Triathlon                     
22078,7908,0,37563.54,37563.54,0,Masti                         
22078,7909,25315.95,25315.95,0,3,Cipele - Zaštita na radu
22078,7911,0,6108.54,6108.54,0,Zavarivanje - Elektrode - osno
22078,7986,0,19678.78,19678.78,0,Hidraulična ulja
22078,7998,0,26942.42,26942.42,0,RUČNI ALAT
22078,8059,0,12356.22,12356.22,0,Čistač kočnica
22078,8062,0,15392.25,15392.25,0,Radna odela - Zaštita na radu
34537,7805,14257.03,31405.21,17148.18,4,K+D/MS Polimeri               
34537,7806,13228.86,31145.36,17916.5,7,Rukavice - Zaštita na radu
34537,7808,0,35269.88,35269.88,0,Burgije za metal              
34537,7814,0,42491.29,42491.29,0,Fasadna mrežica               
34537,7819,29491.71,86500.81,57009.1,4,PUR pene                      
34537,7829,6685,67571.51,60886.51,3,Vijci za gips                 
34537,7853,33876.18,40931.87,7055.69,6,Rezne ploče          
34537,7856,0,23679.36,23679.36,0,Vijci za drvo                 
34537,7862,752.4,33924.46,33172.06,1,Mašinski navoj                
34537,7884,10951.69,32771.29,21819.6,4,Silikoni                      
34537,7892,11306.74,25232.35,13925.61,3,Sanitar - Tuš program/razno
34537,7893,0,80965.37,80965.37,0,Bašta - motorni program
34537,7909,8852.9,34499.34,25646.44,4,Cipele - Zaštita na radu
34537,7911,23716,23716,0,2,Zavarivanje - Elektrode - osno
34537,7998,0,23171.96,23171.96,0,RUČNI ALAT
34537,8062,3780.81,0,0,0,Radna odela - Zaštita na radu
54496,7808,288.51,0,0,0,Burgije za metal              
54496,7815,0,5231.82,5231.82,0,Radna odeća -Zaštita na radu
54496,7820,0,6819.06,6819.06,0,MASTER mašine                 
54496,7821,0,6135.41,6135.41,0,Samobušeći vijci              
54496,7836,11440,11440,0,1,"Ankeri, tiplovi               "
54496,7842,930.96,0,0,0,Građevinske burgije           
54496,7849,0,20344.19,20344.19,0,Protivpožarna zaštita
54496,7853,640.38,10168.04,9527.66,1,Rezne ploče          
54496,7862,2046.1,13903,11856.9,4,Mašinski navoj                
54496,7865,0,17222.86,17222.86,0,Šelne sa gumom i instalacije
54496,7870,765.88,0,0,0,Izolir i vulkanizirajuće trake
54496,7884,0,5067.9,5067.9,0,Silikoni                      
54496,7909,0,7122.5,7122.5,0,Cipele - Zaštita na radu
54496,7982,0,23271.56,23271.56,0,Navojne štangle
54496,7983,0,23171.27,23171.27,0,Varifix
54496,7985,0,5584.29,5584.29,0,Zavarivanje - CNC plazme
54496,7998,0,8936.23,8936.23,0,RUČNI ALAT
54496,8062,0,5480.72,5480.72,0,Radna odela - Zaštita na radu
34529,7800,0,3111.09,3111.09,0,Sijalice                      
34529,7806,0,2759.13,2759.13,0,Rukavice - Zaštita na radu
34529,7815,0,6627.58,6627.58,0,Radna odeća -Zaštita na radu
34529,7820,0,4378.36,4378.36,0,MASTER mašine                 
34529,7859,0,3025.66,3025.66,0,Podmazivači                   
34529,7860,0,1906.82,1906.82,0,Radionička oprema             
34529,7898,0,2039.08,2039.08,0,Zavarivanje - Aparati za zavar
34529,7900,0,3224.32,3224.32,0,Antifriz                      
34529,7904,0,5151.4,5151.4,0,Triathlon                     
34529,7908,3900,3900,0,1,Masti                         
34529,7909,0,3417.77,3417.77,0,Cipele - Zaštita na radu
34529,7986,0,2545.86,2545.86,0,Hidraulična ulja
34529,7998,0,8948.44,8948.44,0,RUČNI ALAT
34529,8059,0,3272.97,3272.97,0,Čistač kočnica
34529,8062,0,1800.57,1800.57,0,Radna odela - Zaštita na radu
55410,7808,2251.05,11280.66,9029.61,1,Burgije za metal              
55410,7809,0,8256.51,8256.51,0,"Ostali rezni alat (ureznice, n"
55410,7815,0,10934.56,10934.56,0,Radna odeća -Zaštita na radu
55410,7816,0,9736.75,9736.75,0,Vijci za lim                  
55410,7819,3178.64,52190.52,49011.88,1,PUR pene                      
55410,7820,0,11508.33,11508.33,0,MASTER mašine                 
55410,7821,2471.6,5304.52,2832.92,1,Samobušeći vijci              
55410,7830,910.09,0,0,0,Conmetall Ručni alat
55410,7842,0,5088.27,5088.27,0,Građevinske burgije           
55410,7846,7803.32,13237.42,5434.1,3,Elastični tiplovi i Turbo vijc
55410,7856,0,5818.54,5818.54,0,Vijci za drvo                 
55410,7859,750.69,0,0,0,Podmazivači                   
55410,7884,7770,7770,0,1,Silikoni                      
55410,7888,15100.2,45887.78,30787.58,3,Vijci za PVC                  
55410,7909,0,8455.9,8455.9,0,Cipele - Zaštita na radu
55410,7998,4809.1,20174.6,15365.5,3,RUČNI ALAT
55410,8062,0,5887.66,5887.66,0,Radna odela - Zaštita na radu
124025,7806,10839,10839,0,2,Rukavice - Zaštita na radu
124025,7815,0,30859.76,30859.76,0,Radna odeća -Zaštita na radu
124025,7820,0,16068.46,16068.46,0,MASTER mašine                 
124025,7838,0,8937.18,8937.18,0,Papiri za brisanje            
124025,7853,0,9484.68,9484.68,0,Rezne ploče          
124025,7859,0,17148.84,17148.84,0,Podmazivači                   
124025,7860,0,6613.58,6613.58,0,Radionička oprema             
124025,7867,0,5251.77,5251.77,0,DOS lepkovi i Super RTV       
124025,7889,0,5950.24,5950.24,0,Čišćenje ruku                 
124025,7898,0,10958.46,10958.46,0,Zavarivanje - Aparati za zavar
124025,7908,0,11532.11,11532.11,0,Masti                         
124025,7909,0,46226.04,46226.04,0,Cipele - Zaštita na radu
124025,7998,0,36011.04,36011.04,0,RUČNI ALAT
124025,8059,2889.96,7025.91,4135.95,1,Čistač kočnica
124025,8062,0,21731.95,21731.95,0,Radna odela - Zaštita na radu
33198,7805,5923.82,168932.25,163008.43,3,K+D/MS Polimeri               
33198,7806,79576.76,214675.34,135098.58,18,Rukavice - Zaštita na radu
33198,7814,0,240725.1,240725.1,0,Fasadna mrežica               
33198,7819,22603.27,513158.09,490554.82,5,PUR pene                      
33198,7820,5709.43,183160.06,177450.63,1,MASTER mašine                 
33198,7829,14931,215624.99,200693.99,5,Vijci za gips                 
33198,7836,27689.94,0,0,0,"Ankeri, tiplovi               "
33198,7842,17817.81,0,0,0,Građevinske burgije           
33198,7853,32345.96,162438.21,130092.25,4,Rezne ploče          
33198,7862,138558.31,194958.88,56400.57,98,Mašinski navoj                
33198,7884,13337.73,176546.21,163208.48,5,Silikoni                      
33198,7890,193452.63,193452.63,0,13,Sanitar - Slavine 
33198,7892,23071.14,217756.01,194684.87,6,Sanitar - Tuš program/razno
33198,7893,327252.97,1305880.65,978627.68,12,Bašta - motorni program
33198,7902,13607.53,149595.63,135988.1,2,Folije                        
33198,7909,260697.56,427341.61,166644.05,39,Cipele - Zaštita na radu
33198,7982,1062.5,0,0,0,Navojne štangle
33198,7998,44818.68,205170.78,160352.1,6,RUČNI ALAT
123877,7805,37799.58,37799.58,0,2,K+D/MS Polimeri               
123877,7806,13371.62,27434.64,14063.02,6,Rukavice - Zaštita na radu
123877,7808,0,18014.39,18014.39,0,Burgije za metal              
123877,7814,0,65122.47,65122.47,0,Fasadna mrežica               
123877,7815,33.72,21730.68,21696.96,1,Radna odeća -Zaštita na radu
123877,7819,55870.85,163321.79,107450.94,5,PUR pene                      
123877,7829,28247.2,118926.04,90678.84,10,Vijci za gips                 
123877,7853,17799.1,34904.95,17105.85,2,Rezne ploče          
123877,7859,2299.5,0,0,0,Podmazivači                   
123877,7884,6703.2,17485.73,10782.53,3,Silikoni                      
123877,7893,0,45419.89,45419.89,0,Bašta - motorni program
123877,7902,0,245614.04,245614.04,0,Folije                        
123877,7909,5980,35537.06,29557.06,2,Cipele - Zaštita na radu
123877,7911,0,24117.01,24117.01,0,Zavarivanje - Elektrode - osno
123877,7992,98519.56,0,0,0,Kompresori
123877,7998,0,17748.57,17748.57,0,RUČNI ALAT
123877,8055,1995.78,0,0,0,Auto Stakla- Lepak i Alat
123877,8062,17034.75,17049.78,15.03,4,Radna odela - Zaštita na radu
127115,7815,0,2066.36,2066.36,0,Radna odeća -Zaštita na radu
127115,7819,0,411.15,411.15,0,PUR pene                      
127115,7820,0,29987.13,29987.13,0,MASTER mašine                 
127115,7884,0,446.42,446.42,0,Silikoni                      
127115,7890,0,2193.18,2193.18,0,Sanitar - Slavine 
127115,7893,92244,865502.79,773258.79,3,Bašta - motorni program
127115,7895,0,471.21,471.21,0,Oprema i sprej za zavarivanje 
127115,7898,0,3690.99,3690.99,0,Zavarivanje - Aparati za zavar
127115,7906,2269.36,2269.36,0,1,Bašta-motorni program-rez.delovi
127115,7909,0,1959.8,1959.8,0,Cipele - Zaštita na radu
127115,7979,0,225490.44,225490.44,0,Utili artikli
127115,7987,1592.28,2951.06,1358.78,1,Farm ulja
127115,7992,0,1734.34,1734.34,0,Kompresori
127115,7994,0,424.31,424.31,0,WorkshopR uredjaji
127115,8010,0,20408.18,20408.18,0,Bašta - Baštenski nameštaj
8681,7805,0,123750.56,123750.56,0,K+D/MS Polimeri               
8681,7806,3934.4,191820.69,187886.29,2,Rukavice - Zaštita na radu
8681,7809,22009.98,95530.03,73520.05,6,"Ostali rezni alat (ureznice, n"
8681,7815,0,390544.99,390544.99,0,Radna odeća -Zaštita na radu
8681,7820,0,259221.74,259221.74,0,MASTER mašine                 
8681,7831,18234.39,88608.1,70373.71,1,Odmašćivači                   
8681,7838,2940,106426.73,103486.73,1,Papiri za brisanje            
8681,7853,12210.65,0,0,0,Rezne ploče          
8681,7859,30542.97,109803.4,79260.43,8,Podmazivači                   
8681,7860,0,114994.99,114994.99,0,Radionička oprema             
8681,7866,11425.3,87278.66,75853.36,1,Čišćenje i nega površina      
8681,7886,10226.01,0,0,0,Nega i održavanje automobila  
8681,7887,4242,0,0,0,Zavarivanje - Elektrode - spec
8681,7904,0,277982.3,277982.3,0,Triathlon                     
8681,7908,0,126023.45,126023.45,0,Masti                         
8681,7909,356640.96,356640.96,0,16,Cipele - Zaštita na radu
8681,7973,4158,0,0,0,RADNE LAMPE I REFLEKTORI
8681,7994,31248.15,0,0,0,WorkshopR uredjaji
8681,7998,73451.83,730298.18,656846.35,25,RUČNI ALAT
8681,8057,0,94035.45,94035.45,0,Pantalone - Zaštita na radu
130348,7805,0,27978.53,27978.53,0,K+D/MS Polimeri               
130348,7806,6583.5,31506.18,24922.68,1,Rukavice - Zaštita na radu
130348,7815,10830.8,61064.6,50233.8,6,Radna odeća -Zaštita na radu
130348,7819,9744,109236.52,99492.52,1,PUR pene                      
130348,7820,19079.61,59394.13,40314.52,2,MASTER mašine                 
130348,7823,11272.18,11272.18,0,2,Dijamantski rezni alat        
130348,7836,0,51867.74,51867.74,0,"Ankeri, tiplovi               "
130348,7842,11553.8,34432.85,22879.05,9,Građevinske burgije           
130348,7853,21571.17,47181.15,25609.98,2,Rezne ploče          
130348,7859,0,18507.06,18507.06,0,Podmazivači                   
130348,7898,0,9758.4,9758.4,0,Zavarivanje - Aparati za zavar
130348,7909,34902,82643.53,47741.53,5,Cipele - Zaštita na radu
130348,7998,0,36102.74,36102.74,0,RUČNI ALAT
130348,8057,0,10930.28,10930.28,0,Pantalone - Zaštita na radu
130348,8062,37808.1,56234.84,18426.74,9,Radna odela - Zaštita na radu
107216,7800,0,2622.83,2622.83,0,Sijalice                      
107216,7806,0,1918.78,1918.78,0,Rukavice - Zaštita na radu
107216,7815,0,3023.33,3023.33,0,Radna odeća -Zaštita na radu
107216,7820,0,4820.09,4820.09,0,MASTER mašine                 
107216,7859,0,2263.46,2263.46,0,Podmazivači                   
107216,7860,0,1585.36,1585.36,0,Radionička oprema             
107216,7889,0,2290.61,2290.61,0,Čišćenje ruku                 
107216,7900,0,4925.86,4925.86,0,Antifriz                      
107216,7904,0,6816.02,6816.02,0,Triathlon                     
107216,7909,3082.25,3082.25,0,2,Cipele - Zaštita na radu
107216,7973,0,2073.58,2073.58,0,RADNE LAMPE I REFLEKTORI
107216,7988,0,2794.88,2794.88,0,Freon
107216,7998,0,8846.5,8846.5,0,RUČNI ALAT
107216,8055,0,1394.74,1394.74,0,Auto Stakla- Lepak i Alat
107216,8059,0,14687.38,14687.38,0,Čistač kočnica
122569,7805,0,8118.46,8118.46,0,K+D/MS Polimeri               
122569,7806,0,3750.82,3750.82,0,Rukavice - Zaštita na radu
122569,7810,0,2893.49,2893.49,0,Lamelarni brusni diskovi      
122569,7815,5173,5173,0,1,Radna odeća -Zaštita na radu
122569,7819,0,2366.74,2366.74,0,PUR pene                      
122569,7820,0,4605.07,4605.07,0,MASTER mašine                 
122569,7836,0,3744.41,3744.41,0,"Ankeri, tiplovi               "
122569,7853,0,4055.87,4055.87,0,Rezne ploče          
122569,7862,0,3199.12,3199.12,0,Mašinski navoj                
122569,7895,0,4741.47,4741.47,0,Oprema i sprej za zavarivanje 
122569,7897,0,6991.36,6991.36,0,Zavarivanje - Žica za zavariva
122569,7898,0,5782.43,5782.43,0,Zavarivanje - Aparati za zavar
122569,7909,0,5690.59,5690.59,0,Cipele - Zaštita na radu
122569,7998,0,4823.71,4823.71,0,RUČNI ALAT
122569,8062,0,4014.14,4014.14,0,Radna odela - Zaštita na radu
117080,7805,1964.6,434476.31,432511.71,1,K+D/MS Polimeri               
117080,7806,5659.41,30170.36,24510.95,4,Rukavice - Zaštita na radu
117080,7807,1754.78,0,0,0,Zaštita glave - Zaštita na radu
117080,7815,30663.9,56954.37,26290.47,8,Radna odeća -Zaštita na radu
117080,7819,1090.44,74605.91,73515.47,1,PUR pene                      
117080,7820,0,61800.08,61800.08,0,MASTER mašine                 
117080,7821,0,17932.03,17932.03,0,Samobušeći vijci              
117080,7836,0,33260.92,33260.92,0,"Ankeri, tiplovi               "
117080,7853,0,29758.41,29758.41,0,Rezne ploče          
117080,7884,0,29122.1,29122.1,0,Silikoni                      
117080,7885,2804.68,0,0,0,"Pištolji za sprej boce, kartuš"
117080,7898,0,16108.92,16108.92,0,Zavarivanje - Aparati za zavar
117080,7909,16770.6,63435.54,46664.94,2,Cipele - Zaštita na radu
117080,7983,0,23484.99,23484.99,0,Varifix
117080,7998,13215.64,59166.06,45950.42,5,RUČNI ALAT
117080,8057,29559.6,29559.6,0,2,Pantalone - Zaštita na radu
117080,8062,0,47646.88,47646.88,0,Radna odela - Zaštita na radu
128721,7798,16936.52,0,0,0,Brzomontirajući tiplovi       
128721,7800,7593.28,172469.03,164875.75,10,Sijalice                      
128721,7804,2271.07,0,0,0,MASTER mašine - rezervni delov
128721,7806,26106.68,271902.31,245795.63,38,Rukavice - Zaštita na radu
128721,7808,6864.91,375371.38,368506.47,6,Burgije za metal              
128721,7810,1714.9,0,0,0,Lamelarni brusni diskovi      
128721,7813,99,0,0,0,PVC čizme - Zaštita na radu
128721,7815,178581.31,356702.15,178120.84,58,Radna odeća -Zaštita na radu
128721,7820,38350.3,413275.19,374924.89,4,MASTER mašine                 
128721,7821,32079.7,0,0,0,Samobušeći vijci              
128721,7822,31856.15,0,0,0,"Zaštita od korozije, Grundfarb"
128721,7823,3597.14,0,0,0,Dijamantski rezni alat        
128721,7824,33227.04,0,0,0,"Nitne (blind, sa navojem)     "
128721,7829,16004.8,0,0,0,Vijci za gips                 
128721,7831,7680,0,0,0,Odmašćivači                   
128721,7837,5181.14,0,0,0,Pack-fix folija               
128721,7838,1564.64,0,0,0,Papiri za brisanje            
128721,7842,1398.94,0,0,0,Građevinske burgije           
128721,7843,1348.62,0,0,0,Obrada materijala (najlonski d
128721,7852,1627.47,0,0,0,ZEBRA Shark tiplovi           
128721,7853,8866.49,290845.63,281979.14,8,Rezne ploče          
128721,7854,10510.05,0,0,0,Lepak za drvo                 
128721,7860,32752.34,172924.88,140172.54,2,Radionička oprema             
128721,7863,12281.56,320630.28,308348.72,12,Brisači auto stakla           
128721,7865,3237.91,0,0,0,Šelne sa gumom i instalacije
128721,7866,8406.67,0,0,0,Čišćenje i nega površina      
128721,7868,12048.83,0,0,0,Pneumatska instalacija        
128721,7870,1895.03,217228.2,215333.17,3,Izolir i vulkanizirajuće trake
128721,7888,1684.8,0,0,0,Vijci za PVC                  
128721,7893,56333.97,142820.93,86486.96,5,Bašta - motorni program
128721,7895,12617.57,221358.13,208740.56,10,Oprema i sprej za zavarivanje 
128721,7898,0,570758.99,570758.99,0,Zavarivanje - Aparati za zavar
128721,7902,24024,0,0,0,Folije                        
128721,7903,4204.5,0,0,0,Ulošci za cipele - Zaštita na radu
128721,7904,5909.28,134102.87,128193.59,2,Triathlon                     
128721,7909,228069.42,228069.42,0,47,Cipele - Zaštita na radu
128721,7911,9434.6,0,0,0,Zavarivanje - Elektrode - osno
128721,7973,16365.32,0,0,0,RADNE LAMPE I REFLEKTORI
128721,7982,16410.4,0,0,0,Navojne štangle
128721,7987,3354.11,0,0,0,Farm ulja
128721,7989,1715.11,0,0,0,Coolius Potrošno
128721,7990,31353,0,0,0,Paletari
128721,7991,1240.41,0,0,0,Brusne ploče
128721,7998,148873.27,578270.11,429396.84,43,RUČNI ALAT
128721,7999,2666.32,0,0,0,Auto specijal
128721,8007,1155.61,0,0,0,CONMETALL OBRADA MATERIJALA
128721,8055,8007.75,0,0,0,Auto Stakla- Lepak i Alat
128721,8062,22967,0,0,0,Radna odela - Zaštita na radu
33348,7798,0,143409.79,143409.79,0,Brzomontirajući tiplovi       
33348,7801,11624.03,0,0,0,Samostalni artikal            
33348,7806,34072.24,239551.12,205478.88,11,Rukavice - Zaštita na radu
33348,7810,852.12,0,0,0,Lamelarni brusni diskovi      
33348,7814,90270,817427.48,727157.48,1,Fasadna mrežica               
33348,7815,493.56,160970.12,160476.56,11,Radna odeća -Zaštita na radu
33348,7819,80071.14,1233546.9,1153475.76,4,PUR pene                      
33348,7829,0,735325.95,735325.95,0,Vijci za gips                 
33348,7852,0,138160.01,138160.01,0,ZEBRA Shark tiplovi           
33348,7853,264046.98,264046.98,0,4,Rezne ploče          
33348,7856,0,268500.78,268500.78,0,Vijci za drvo                 
33348,7862,6406.8,100125.49,93718.69,5,Mašinski navoj                
33348,7865,0,229178.32,229178.32,0,Šelne sa gumom i instalacije
33348,7902,501408,2670288.73,2168880.73,1,Folije                        
33348,7909,21985.43,311210.23,289224.8,8,Cipele - Zaštita na radu
33348,7982,13719.64,131648.73,117929.09,4,Navojne štangle
33348,8062,0,214347.3,214347.3,0,Radna odela - Zaštita na radu
117126,7805,0,12755.36,12755.36,0,K+D/MS Polimeri               
117126,7806,0,5893.12,5893.12,0,Rukavice - Zaštita na radu
117126,7810,0,4546.12,4546.12,0,Lamelarni brusni diskovi      
117126,7815,0,8127.59,8127.59,0,Radna odeća -Zaštita na radu
117126,7819,0,3718.51,3718.51,0,PUR pene                      
117126,7820,0,7235.28,7235.28,0,MASTER mašine                 
117126,7836,0,5883.05,5883.05,0,"Ankeri, tiplovi               "
117126,7853,0,6372.41,6372.41,0,Rezne ploče          
117126,7862,5026.32,5026.32,0,1,Mašinski navoj                
117126,7895,0,7449.59,7449.59,0,Oprema i sprej za zavarivanje 
117126,7897,0,10984.51,10984.51,0,Zavarivanje - Žica za zavariva
117126,7898,0,9085.1,9085.1,0,Zavarivanje - Aparati za zavar
117126,7909,0,8940.8,8940.8,0,Cipele - Zaštita na radu
117126,7998,0,7578.81,7578.81,0,RUČNI ALAT
117126,8062,0,6306.83,6306.83,0,Radna odela - Zaštita na radu
54066,7805,0,60272.84,60272.84,0,K+D/MS Polimeri               
54066,7806,0,67872.29,67872.29,0,Rukavice - Zaštita na radu
54066,7815,4683,131548.61,126865.61,2,Radna odeća -Zaštita na radu
54066,7819,122148,235323.14,113175.14,1,PUR pene                      
54066,7820,127950,127950,0,3,MASTER mašine                 
54066,7823,0,24283.13,24283.13,0,Dijamantski rezni alat        
54066,7836,0,111736.26,111736.26,0,"Ankeri, tiplovi               "
54066,7842,0,74177.09,74177.09,0,Građevinske burgije           
54066,7853,0,101640.16,101640.16,0,Rezne ploče          
54066,7859,19160.52,39868.89,20708.37,1,Podmazivači                   
54066,7898,0,21022.07,21022.07,0,Zavarivanje - Aparati za zavar
54066,7909,0,178035.1,178035.1,0,Cipele - Zaštita na radu
54066,7998,22719.36,77774.45,55055.09,3,RUČNI ALAT
54066,8057,0,23546.58,23546.58,0,Pantalone - Zaštita na radu
54066,8062,0,121144.1,121144.1,0,Radna odela - Zaštita na radu
4883,7806,3887,5701.06,1814.06,1,Rukavice - Zaštita na radu
4883,7808,0,3816.32,3816.32,0,Burgije za metal              
4883,7815,2823.58,18222.03,15398.45,1,Radna odeća -Zaštita na radu
4883,7820,0,9029.36,9029.36,0,MASTER mašine                 
4883,7836,0,4844.02,4844.02,0,"Ankeri, tiplovi               "
4883,7842,1287.64,4616.11,3328.47,2,Građevinske burgije           
4883,7849,0,4088.62,4088.62,0,Protivpožarna zaštita
4883,7862,0,6714.86,6714.86,0,Mašinski navoj                
4883,7877,2311.92,4526.01,2214.09,2,Kablovske vezice              
4883,7909,5789.7,15293.59,9503.89,1,Cipele - Zaštita na radu
4883,7982,0,11102.13,11102.13,0,Navojne štangle
4883,7983,0,7625.24,7625.24,0,Varifix
4883,7998,0.23,7929.62,7929.39,1,RUČNI ALAT
4883,8057,3990,3990,0,1,Pantalone - Zaštita na radu
4883,8062,0,7199.38,7199.38,0,Radna odela - Zaštita na radu
33129,7798,0,261434.02,261434.02,0,Brzomontirajući tiplovi       
33129,7805,0,32934.07,32934.07,0,K+D/MS Polimeri               
33129,7806,0,15187.47,15187.47,0,Rukavice - Zaštita na radu
33129,7814,90300,198788.73,108488.73,1,Fasadna mrežica               
33129,7819,14366.16,288826.3,274460.14,1,PUR pene                      
33129,7829,0,1036999.99,1036999.99,0,Vijci za gips                 
33129,7836,0,34197.96,34197.96,0,"Ankeri, tiplovi               "
33129,7852,0,97345.65,97345.65,0,ZEBRA Shark tiplovi           
33129,7853,17325.92,17325.92,0,3,Rezne ploče          
33129,7856,0,34327.72,34327.72,0,Vijci za drvo                 
33129,7884,0,23400.23,23400.23,0,Silikoni                      
33129,7885,0,12822.84,12822.84,0,"Pištolji za sprej boce, kartuš"
33129,7902,0,267252.91,267252.91,0,Folije                        
33129,7904,0,13749.07,13749.07,0,Triathlon                     
33129,7909,1990,20705.95,18715.95,1,Cipele - Zaštita na radu
124958,7805,0,10978.84,10978.84,0,K+D/MS Polimeri               
124958,7806,0,13951.67,13951.67,0,Rukavice - Zaštita na radu
124958,7814,0,15644.63,15644.63,0,Fasadna mrežica               
124958,7819,16329.24,33349.95,17020.71,1,PUR pene                      
124958,7820,0,11903.5,11903.5,0,MASTER mašine                 
124958,7829,0,14013.38,14013.38,0,Vijci za gips                 
124958,7853,0,10556.8,10556.8,0,Rezne ploče          
124958,7862,0,12670.3,12670.3,0,Mašinski navoj                
124958,7884,0,11473.67,11473.67,0,Silikoni                      
124958,7890,0,12572.41,12572.41,0,Sanitar - Slavine 
124958,7892,0,14151.88,14151.88,0,Sanitar - Tuš program/razno
124958,7893,0,84868.68,84868.68,0,Bašta - motorni program
124958,7902,0,9722.16,9722.16,0,Folije                        
124958,7909,0,27772.77,27772.77,0,Cipele - Zaštita na radu
124958,7998,13333.97,13333.97,0,2,RUČNI ALAT
488,7800,0,11763.7,11763.7,0,Sijalice                      
488,7806,1261.82,8605.97,7344.15,1,Rukavice - Zaštita na radu
488,7815,13560,13560,0,2,Radna odeća -Zaštita na radu
488,7820,0,21618.69,21618.69,0,MASTER mašine                 
488,7859,31.16,10151.89,10120.73,1,Podmazivači                   
488,7860,0,7110.52,7110.52,0,Radionička oprema             
488,7889,0,10273.65,10273.65,0,Čišćenje ruku                 
488,7900,0,22093.1,22093.1,0,Antifriz                      
488,7904,0,30570.68,30570.68,0,Triathlon                     
488,7909,0,13824.27,13824.27,0,Cipele - Zaštita na radu
488,7973,0,9300.24,9300.24,0,RADNE LAMPE I REFLEKTORI
488,7988,0,12535.36,12535.36,0,Freon
488,7998,22174.14,39677.64,17503.5,7,RUČNI ALAT
488,8055,0,6255.59,6255.59,0,Auto Stakla- Lepak i Alat
488,8059,0,65874.69,65874.69,0,Čistač kočnica
8283,7800,36946.35,68343.25,31396.9,18,Sijalice                      
8283,7806,7562.35,35472.73,27910.38,2,Rukavice - Zaštita na radu
8283,7815,129.57,4103.61,3974.04,2,Radna odeća -Zaštita na radu
8283,7851,3568.58,8497.77,4929.19,2,Bašta - Alat/razno
8283,7857,0,3909.82,3909.82,0,Kontakt sprejevi              
8283,7859,0,3827.03,3827.03,0,Podmazivači                   
8283,7863,21362.04,21362.04,0,12,Brisači auto stakla           
8283,7893,0,7724.77,7724.77,0,Bašta - motorni program
8283,7900,0,13197.62,13197.62,0,Antifriz                      
8283,7905,0,5589.59,5589.59,0,Sredstva za negu i održavanje 
8283,7909,0,3619.33,3619.33,0,Cipele - Zaštita na radu
8283,7987,0,43067.73,43067.73,0,Farm ulja
8283,8000,0,7331.2,7331.2,0,Cargo specijal
8283,8056,0,7483.96,7483.96,0,Auto Stakla- Tečnosti
8283,8059,0,15976.66,15976.66,0,Čistač kočnica
124818,7806,1903.9,1903.9,0,1,Rukavice - Zaštita na radu
124818,7808,0,924.42,924.42,0,Burgije za metal              
124818,7809,0,1128.56,1128.56,0,"Ostali rezni alat (ureznice, n"
124818,7815,0,9533,9533,0,Radna odeća -Zaštita na radu
124818,7820,0,7083.28,7083.28,0,MASTER mašine                 
124818,7836,0,1551.53,1551.53,0,"Ankeri, tiplovi               "
124818,7849,0,2367.74,2367.74,0,Protivpožarna zaštita
124818,7862,0,2066.25,2066.25,0,Mašinski navoj                
124818,7865,0,1772.82,1772.82,0,Šelne sa gumom i instalacije
124818,7909,0,7011.73,7011.73,0,Cipele - Zaštita na radu
124818,7982,0,1524.15,1524.15,0,Navojne štangle
124818,7983,0,984.79,984.79,0,Varifix
124818,7998,0,7026.75,7026.75,0,RUČNI ALAT
124818,8057,0,2062.7,2062.7,0,Pantalone - Zaštita na radu
124818,8062,0,1042.12,1042.12,0,Radna odela - Zaštita na radu
126961,7815,0,1731,1731,0,Radna odeća -Zaštita na radu
126961,7819,0,344.42,344.42,0,PUR pene                      
126961,7820,0,25120.3,25120.3,0,MASTER mašine                 
126961,7884,0,373.97,373.97,0,Silikoni                      
126961,7890,1837.23,1837.23,0,1,Sanitar - Slavine 
126961,7893,62162.6,725033.87,662871.27,2,Bašta - motorni program
126961,7895,0,394.74,394.74,0,Oprema i sprej za zavarivanje 
126961,7898,0,3091.95,3091.95,0,Zavarivanje - Aparati za zavar
126961,7906,0,1901.05,1901.05,0,Bašta-motorni program-rez.delovi
126961,7909,0,1641.73,1641.73,0,Cipele - Zaštita na radu
126961,7979,0,188893.91,188893.91,0,Utili artikli
126961,7987,0,2472.11,2472.11,0,Farm ulja
126961,7992,0,1452.86,1452.86,0,Kompresori
126961,7994,0,355.44,355.44,0,WorkshopR uredjaji
126961,8010,14990,17095.98,2105.98,1,Bašta - Baštenski nameštaj
20199,7798,0,51838.73,51838.73,0,Brzomontirajući tiplovi       
20199,7806,0,15915.57,15915.57,0,Rukavice - Zaštita na radu
20199,7815,0,65846.55,65846.55,0,Radna odeća -Zaštita na radu
20199,7819,0,44824.05,44824.05,0,PUR pene                      
20199,7820,0,33116.63,33116.63,0,MASTER mašine                 
20199,7829,0,243410.79,243410.79,0,Vijci za gips                 
